fastestLapTime
108.76
104.579
103.902
105.507
109.04
79.49
78.854
80.483
79.921
82.271
79.657
78.063
78.944
89.109
93.387
89.931
90.374
91.162
90.737
91.945
90.888
92.912
91.932
91.124
90.711
91.887
92.222
93.655
91.896
91.928
91.156
94.211
78.676
78.599
80.459
79.651
79.764
90.945
98.422
101.759
99.607
98.216
100.651
102.033
88.27
72.881
72.541
71.785
72.377
71.689
72.248
72.316
72.516
109.759
72.349
73.05
73.234
74.939
97.093
96.975
98.883
97.493
97.466
97.707
98.233
98.466
99.119
96.61
97.91
98.131
101.919
127.987
98.697
102.324
85.727
85.149
87.311
86.954
86.864
88.535
86.772
88.08
88.074
87.13
88.499
84.821
87.058
86.519
88.004
89.543
87.65
88.268
88.611
89.868
112.504
112.416
113.692
114.517
114.093
115.533
115.316
114.779
122.29
114.796
116.263
114.646
113.032
114.022
118.15
113.276
113.991
114.68
118.174
86.672
87.067
89.285
87.584
87.874
89.766
87.376
95.106
88.913
139.892
88.14
88.065
87.525
88.231
88.516
91.098
87.39
88.653
87.51
91.311
112.505
110.934
113.325
110.341
113.666
111.167
110.069
112.353
113.868
110.175
111.97
110.041
111.342
111.109
111.594
115.89
110.298
112.566
110.401
115.312
96.145
97.147
99.614
98.035
98.595
100.121
97.906
98.167
98.331
98.136
98.591
98.898
98.241
98.366
99.343
101.452
98.237
100.088
98.686
101.467
100.573
103.133
103.265
100.294
100.881
103.068
100.071
105.266
101.52
101.772
101.888
101.134
101.372
104.926
102.639
101.507
102.258
105.049
100.738
100.666
104.323
106.186
108.231
103.026
101.33
119.612
105.095
102.849
103.01
101.98
130.102
103.728
107.381
182.097
103.172
104.407
102.66
108.173
80.723
80.521
118.053
84.054
82.009
83.006
81.847
82.893
82.391
82.963
82.757
81.625
81.585
81.549
82.716
85.54
82.603
83.35
82.172
85.005
74.832
74.957
76.519
75.416
75.743
76.321
75.046
75.739
76.774
76.354
75.97
76.313
76.039
76.5
75.789
79.098
75.972
76.794
78.617
104.517
105.356
104.796
104.942
106.984
107.509
104.55
105.859
107.064
105.892
106.305
106.464
106.882
106.517
109.61
105.746
106.424
106.998
111.213
105.844
103.686
103.512
103.245
103.051
106.291
104.204
105.414
103.88
103.692
102.652
105.963
97.857
97.326
98.992
96.311
99.094
96.624
99.161
98.653
97.665
98.338
98.948
98.095
102.208
102.565
103.728
103.026
102.734
104.991
103.018
103.134
79.13
79.285
82.693
78.873
80.017
79.816
81.715
77.472
77.637
79.58
76.987
77.553
78.856
77.105
77.969
78.238
78.385
78.889
79.06
77.922
78.048
78.89
80.707
78.616
79.088
78.811
80.804
71.475
71.235
71.613
101.204
71.499
91.092
91.426
91.719
93.338
91.457
91.97
91.959
98.725
91.81
89.801
88.209
90.139
89.081
88.716
86.948
89.715
96.73
95.678
98.003
95.504
95.36
98.408
95.448
96.685
96.121
100.662
100.418
102.226
100.593
101.815
100.298
100.61
99.923
99.824
101.846
101.015
100.368
101.558
102.311
101.546
78.519
118.474
80.372
79.868
75.981
75.599
77.307
76.919
99.094
100.347
100.101
99.743
101.72
102.026
101.897
101.179
102.378
101.159
101.832
102.344
102.05
102.029
102.253
102.205
102.66
101.907
89.75
88.538
89.238
90.26
87.974
88.974
107.028
107.943
108.012
106.99
107.736
107.563
107.604
109.282
88.816
89.905
89.663
89.779
91.182
89.402
77.939
78.763
79.17
107.149
79.213
79.67
78.005
80.219
79.232
78.446
78.294
79.131
79.223
89.802
97.895
81.342
86.563
81.889
69.618
70.415
70.138
70.228
70.859
70.342
95.771
95.548
77.424
79.456
76.297
77.281
76.604
76.559
76.506
77.728
76.938
78.224
76.942
78.1
76.319
77.883
76.578
79.879
78.282
78.658
106.822
106.485
109.101
107.181
107.761
107.622
85.296
86.744
84.383
85.958
85.392
85.021
84.608
85.955
113.167
108.898
106.973
107.708
108.804
107.583
110.571
111.365
68.411
68.491
71.02
68.876
69.899
70.001
71.441
69.925
70.309
70.12
68.77
69.694
70.21
70.45
78.302
70.704
79.585
81.212
78.91
81.42
79.957
81.127
80.71
81.845
95.669
96.994
96.141
97.907
96.933
111.966
97.618
97.9
96.013
97.713
97.383
97.619
97.667
120.286
96.407
98.71
97.401
99.755
144.906
101.38
83.849
83.67
84.958
83.086
86.016
86.4
86.354
86.31
87.227
86.954
86.92
85.919
85.273
86.23
84.669
85.475
84.687
85.676
85.103
85.743
86.524
87.791
78.746
79.122
80.132
79.572
81.476
79.781
78.71
80.25
80.056
79.606
78.442
79.883
80.442
81.649
110.963
109.05
111.683
110.532
111.777
112.021
111.748
98.595
111.583
111.746
114.484
113.498
114.342
141.859
112.728
113.803
113.53
113.414
112.461
114.335
114.12
116.588
112.081
130.752
113.281
116.152
125.072
113.251
115.734
86.303
86.599
85.34
97.785
97.177
95.118
97.02
97.351
96.756
95.511
97.775
87.106
86.708
87.618
88.037
88.552
86.405
97.837
86.751
91.361
88.723
88.534
107.752
110.296
111.249
108.204
111.455
111.631
107.345
111.517
107.187
111.075
111.368
110.858
110.944
104.73
105.14
102.424
104.117
102.832
104.724
105.451
103.585
96.424
98.291
97.466
99.92
98.74
102.142
97.793
99.328
97.449
101.775
99.199
103.379
99.798
99.781
97.376
100.49
99.243
99.35
99.653
101.467
95.152
96.049
98.208
95.99
88.847
86.767
86.983
86.195
86.728
87.093
85.532
87.805
97.844
98.036
97.597
98.496
96.386
98.544
97.723
97.978
98.0
98.38
102.386
101.897
103.502
101.841
103.414
104.468
99.877
104.335
143.182
103.925
102.555
105.364
104.977
102.475
108.752
106.216
105.187
106.287
106.591
105.715
106.145
106.189
82.596
82.792
83.668
82.512
83.576
83.777
82.497
83.278
83.288
83.607
81.134
83.456
83.54
83.146
83.618
84.34
82.887
83.657
84.467
84.574
84.964
85.639
86.222
87.104
103.269
100.399
100.582
101.485
102.232
101.489
102.009
100.266
90.646
90.557
92.553
90.701
92.288
91.684
89.951
92.862
92.833
92.78
88.997
92.998
92.725
92.452
93.892
91.516
92.711
91.671
92.955
92.673
93.847
94.677
94.482
95.158
86.062
86.524
87.476
91.265
85.305
87.547
87.153
94.334
87.919
87.796
105.137
105.261
104.495
105.163
105.675
108.753
103.729
104.97
105.949
105.249
104.889
105.928
107.837
108.601
97.56
99.427
96.095
95.188
96.067
96.064
99.341
97.077
83.593
83.894
97.312
98.418
98.661
102.285
97.367
99.496
84.696
86.371
98.429
98.858
100.922
99.79
98.745
98.87
87.554
86.276
86.472
83.674
86.871
86.703
85.755
83.686
98.181
101.46
85.976
86.213
160.999
86.186
84.843
86.476
95.849
97.528
100.09
99.732
96.722
99.566
98.3
99.835
97.036
122.409
92.798
95.595
93.72
94.256
93.826
94.948
95.372
94.609
93.495
94.087
98.718
94.985
95.086
96.681
96.003
95.552
96.786
95.179
96.303
98.398
96.844
98.232
76.995
77.187
76.704
77.091
76.774
76.247
75.979
103.469
105.168
105.542
107.34
103.441
106.831
108.536
105.588
104.882
103.925
106.312
108.394
107.186
106.398
105.866
111.673
107.12
106.648
105.634
105.108
67.411
96.711
67.486
68.419
67.496
68.59
69.043
68.47
67.442
67.847
70.402
68.061
69.284
69.15
68.652
69.241
68.422
68.659
68.777
90.621
94.263
91.517
93.562
91.872
92.29
92.577
93.504
91.874
90.905
92.683
93.594
93.119
90.678
93.342
93.464
93.521
93.4
80.818
80.182
80.461
80.807
84.702
81.611
83.242
82.105
81.214
82.1
81.631
81.752
80.49
81.871
81.589
83.573
81.96
82.431
82.83
106.603
111.72
107.73
109.637
106.577
109.087
108.922
108.3
107.549
107.721
109.126
109.708
110.775
111.022
109.709
109.283
129.424
109.907
109.721
110.543
83.488
85.871
85.054
85.477
83.897
85.02
86.131
84.968
83.361
83.722
86.037
85.894
87.663
84.351
86.21
85.752
86.547
86.912
85.652
85.625
105.008
133.579
107.055
107.637
108.011
106.731
105.301
105.405
107.585
130.512
112.496
106.537
106.722
109.061
106.722
107.677
107.512
94.452
96.501
96.944
94.08
95.796
94.266
95.591
94.77
95.284
97.192
96.63
94.467
98.123
97.186
96.395
95.931
97.075
96.627
97.17
93.78
95.111
93.175
95.943
99.494
95.347
95.883
94.744
93.694
93.144
95.338
98.596
93.73
94.095
96.43
93.724
94.843
94.548
94.533
98.776
101.537
98.809
100.131
97.766
101.259
104.27
100.851
100.102
97.767
97.893
100.971
101.041
98.06
100.462
107.073
100.349
100.499
99.666
99.979
79.945
81.014
80.054
81.136
78.785
80.345
81.691
79.929
82.789
79.374
81.214
81.686
78.892
81.36
81.638
80.972
80.946
81.062
80.859
82.572
71.845
73.451
72.492
73.452
72.539
73.532
73.052
72.029
72.466
73.666
71.044
73.625
74.812
97.398
73.323
74.658
101.473
101.669
102.338
103.026
100.77
73.758
102.376
102.689
102.757
100.65
103.928
103.567
102.028
71.862
103.378
103.867
103.986
102.609
102.324
103.844
103.897
102.437
86.838
75.825
75.527
76.543
76.912
75.238
77.095
77.885
74.82
75.756
76.439
76.313
76.539
76.829
76.329
76.649
76.614
78.034
76.665
76.482
76.075
74.551
75.853
75.388
74.719
76.949
76.136
76.367
76.165
75.894
76.341
76.713
96.511
95.423
97.551
98.015
96.531
96.791
86.964
87.677
92.195
89.44
88.475
89.389
89.052
95.378
90.183
88.486
88.336
89.447
86.593
87.568
86.711
92.052
87.033
90.077
86.538
88.045
86.638
98.026
88.511
90.649
86.978
86.373
86.469
88.805
87.081
94.337
81.921
82.629
82.983
102.816
101.249
100.953
86.444
87.6
102.822
106.077
101.909
101.351
103.249
104.174
102.876
103.831
103.591
104.033
103.988
101.357
102.393
105.198
100.867
103.195
87.633
85.945
87.019
99.376
98.808
98.624
105.412
107.449
106.523
105.53
106.88
98.152
98.386
96.206
97.754
98.137
97.985
98.5
98.367
97.234
96.456
97.479
97.41
96.881
94.453
95.785
96.987
95.131
95.043
95.266
94.863
94.689
107.925
105.771
106.856
75.1
74.159
73.992
75.401
76.403
73.864
75.666
75.765
77.71
75.325
74.183
76.18
74.075
73.964
75.47
75.588
76.936
74.26
77.491
76.864
77.027
74.944
77.099
77.172
76.392
76.065
74.822
76.061
77.546
75.562
76.312
77.476
66.957
67.082
69.071
70.38
68.504
67.591
69.044
68.476
95.638
96.675
98.319
96.839
95.977
98.3
67.241
68.661
95.695
95.873
98.319
95.382
94.225
95.425
96.494
94.275
75.61
75.699
75.48
75.924
94.509
95.133
94.398
94.485
93.606
93.869
93.465
174.472
95.209
94.62
75.545
77.741
93.472
91.589
91.377
93.604
93.675
92.007
94.602
93.551
69.006
68.971
91.245
93.482
90.795
90.696
94.391
93.405
68.216
67.442
68.766
68.894
68.85
69.203
69.295
69.171
83.263
80.012
81.736
81.302
83.671
83.985
82.774
83.077
77.852
78.934
81.107
82.09
80.292
80.056
82.606
81.261
77.745
75.852
77.43
77.537
77.941
78.861
77.762
77.681
75.99
77.29
76.716
77.91
77.867
78.262
75.721
77.697
83.515
82.505
84.243
84.059
83.529
85.229
82.907
85.692
108.956
108.078
109.287
108.588
108.756
109.113
82.497
87.009
108.283
108.08
109.242
106.286
107.937
108.694
106.946
108.67
82.876
82.66
81.685
82.612
83.708
106.721
114.32
106.644
106.063
104.889
105.203
105.902
95.916
99.59
96.611
95.99
103.12
104.72
101.905
105.169
103.345
105.211
105.555
106.033
83.768
102.913
103.164
104.715
104.669
105.904
106.093
105.389
83.768
83.609
84.056
84.772
84.179
84.58
84.767
84.504
93.11
99.908
96.294
93.367
94.197
95.023
94.67
93.354
92.785
93.943
94.223
92.318
94.786
94.934
94.073
93.187
99.731
99.922
98.366
99.435
104.071
105.852
98.107
99.838
98.244
99.108
98.3
96.345
95.861
98.015
97.931
96.283
80.728
84.197
80.334
79.522
81.37
80.637
83.545
79.462
99.858
99.24
99.992
100.433
99.646
99.915
101.982
100.522
129.819
99.548
99.569
100.933
98.47
98.963
100.098
98.246
94.133
94.857
94.515
93.985
97.392
133.811
98.482
98.28
72.169
72.968
72.352
71.751
73.822
72.949
72.082
74.262
72.362
74.029
72.472
71.343
70.54
72.206
75.281
71.578
82.755
82.438
80.537
82.64
71.795
72.643
71.769
70.831
78.741
81.874
82.44
79.186
82.386
95.058
94.563
96.878
82.594
82.117
82.095
81.439
82.122
82.68
76.27
77.018
79.128
81.128
78.441
79.478
80.246
82.487
79.422
81.324
107.666
106.815
108.035
108.288
107.403
79.133
80.727
81.531
108.867
106.206
105.419
105.149
108.155
94.053
89.534
92.21
86.88
87.944
86.958
95.093
103.654
95.535
88.176
88.759
92.573
93.953
94.168
94.667
95.075
98.684
93.74
94.327
97.673
87.568
88.479
87.229
86.926
88.555
88.713
87.448
86.256
95.589
97.903
94.895
97.262
95.215
96.33
96.697
94.209
95.892
94.934
95.311
95.586
97.037
95.237
95.291
93.411
88.444
88.485
96.752
95.892
97.812
99.772
94.836
96.873
103.256
71.087
99.283
103.142
104.5
100.128
103.666
103.274
102.219
101.19
99.715
103.79
102.222
101.119
101.294
103.326
107.681
85.58
95.777
97.313
102.414
100.442
103.026
103.074
90.899
87.954
89.284
88.27
88.182
88.188
93.528
106.682
94.872
97.471
97.975
96.143
97.502
76.436
77.388
76.277
94.86
98.346
97.283
98.901
104.166
99.677
98.702
98.632
108.517
107.407
105.524
106.767
104.024
96.678
98.048
94.742
105.807
106.009
105.969
105.712
103.009
106.479
107.709
104.629
78.492
81.382
83.202
79.82
81.057
76.043
76.365
76.157
78.737
80.77
80.726
79.769
80.859
105.394
107.251
105.754
80.002
82.561
82.382
81.028
76.167
81.282
81.859
80.615
76.746
76.276
76.613
75.697
75.163
83.226
81.833
80.536
75.891
76.379
76.299
74.279
79.151
69.248
69.061
68.019
74.813
75.442
77.285
74.875
76.245
76.992
76.288
76.229
73.078
77.309
76.198
74.767
76.471
76.413
77.038
75.607
74.356
78.023
77.241
77.151
92.764
75.995
76.314
76.075
95.691
94.754
95.014
94.873
93.586
89.636
91.013
90.872
94.561
94.924
95.115
95.15
93.828
94.95
96.608
92.74
68.05
69.126
70.964
67.676
68.987
95.692
95.225
94.162
68.565
68.903
69.498
67.475
68.117
95.197
95.83
95.029
67.994
68.699
69.926
68.946
87.369
81.008
81.932
77.103
94.35
89.949
89.456
89.624
87.406
69.288
69.051
68.79
89.757
89.39
92.464
89.544
89.313
90.034
91.509
88.733
77.485
77.746
79.563
76.794
78.811
93.425
89.91
89.272
78.272
79.062
77.708
76.645
77.841
84.989
82.799
84.985
87.697
91.081
79.3
77.85
78.528
89.576
112.843
92.654
82.809
81.65
81.734
80.839
79.331
77.831
77.507
77.495
81.002
80.603
83.134
81.045
80.493
80.88
83.436
79.786
106.58
108.753
109.22
106.409
109.274
105.63
105.769
104.723
106.465
108.677
108.143
194.682
108.357
81.188
82.386
80.621
108.321
108.86
107.507
81.779
84.419
108.349
108.781
110.451
83.641
83.77
83.466
82.859
84.443
107.56
109.7
106.664
84.165
84.503
83.885
83.009
84.044
93.481
91.862
91.732
107.062
106.793
104.802
106.274
105.765
85.772
83.143
85.637
102.301
104.371
105.176
105.969
104.896
84.842
83.364
104.914
105.716
108.285
105.26
95.761
98.589
106.683
105.915
103.534
98.043
101.284
96.316
98.13
98.228
79.325
98.446
99.608
98.696
98.606
96.193
98.301
101.705
102.327
98.245
98.519
96.332
92.122
94.988
94.921
92.621
96.937
98.02
98.611
93.239
97.249
93.563
94.713
92.369
96.762
90.983
93.19
95.458
92.775
79.461
80.082
80.696
70.862
73.158
89.848
80.485
80.146
79.494
81.682
79.905
95.321
91.611
94.116
81.014
79.53
79.232
81.643
81.286
79.381
81.581
80.791
103.83
102.165
101.27
98.437
100.165
80.406
80.311
80.922
96.957
100.347
98.969
98.214
100.844
100.38
99.964
104.794
96.169
98.074
101.239
98.029
71.082
73.135
74.553
100.564
73.619
72.934
72.84
72.733
70.698
73.262
72.385
100.85
102.639
72.603
73.02
72.425
71.423
72.328
73.752
71.384
86.057
88.462
99.961
96.806
100.814
103.495
92.864
101.675
93.629
92.827
93.352
95.241
92.014
111.122
99.586
165.807
94.536
94.817
93.625
93.588
95.042
93.573
93.861
57.375
56.905
56.789
56.979
56.563
57.516
93.411
94.354
70.228
68.305
92.548
67.193
67.712
69.031
68.623
70.61
67.657
70.72
69.135
69.351
67.974
68.796
69.025
67.901
67.475
69.317
68.432
92.443
87.097
68.382
101.037
68.047
67.188
67.832
67.534
68.912
70.326
66.145
65.619
69.321
67.833
68.512
67.827
69.662
66.719
68.601
67.109
68.806
76.627
80.232
80.363
68.009
68.378
79.532
77.665
80.477
80.946
79.184
79.457
79.822
81.888
80.096
83.939
80.821
79.945
79.984
79.44
80.889
80.09
89.973
90.537
89.782
89.482
89.265
103.754
80.261
78.973
89.948
89.491
90.475
90.977
89.603
89.813
81.198
89.238
88.689
90.501
88.451
91.756
90.785
90.793
111.793
107.839
89.765
91.83
90.738
89.465
90.556
90.575
90.058
90.862
90.092
90.552
90.698
91.408
89.477
89.95
90.087
91.168
82.707
80.409
82.515
82.464
78.183
83.474
90.379
91.826
81.771
82.174
82.024
81.801
82.543
83.968
80.426
79.432
82.194
82.03
107.758
109.822
109.958
110.018
82.336
81.477
107.983
108.083
109.832
108.305
108.54
109.136
82.392
82.503
107.84
108.552
111.754
108.736
108.048
82.746
108.389
107.483
84.785
84.336
83.898
83.961
85.787
84.479
90.512
90.408
84.49
83.897
84.856
84.037
86.026
84.232
84.835
87.107
84.999
78.833
81.164
81.202
82.263
80.632
85.539
83.882
128.433
81.458
134.103
123.478
82.068
130.612
84.421
84.888
81.645
80.039
129.418
98.075
98.858
99.588
81.893
80.551
97.886
97.03
100.38
99.133
97.332
99.216
81.229
81.198
99.053
97.377
97.352
98.377
101.044
88.145
99.614
98.141
91.562
90.733
89.7
89.584
91.884
90.456
99.766
97.231
90.129
93.189
90.909
90.11
90.712
92.328
100.677
98.193
91.377
78.75
81.058
80.731
81.664
80.802
92.214
88.139
81.46
80.449
79.854
80.268
80.859
81.694
94.526
92.33
80.408
79.36
80.882
79.89
81.859
75.484
80.906
79.345
78.822
78.084
77.552
75.902
55.404
79.606
78.36
78.794
80.403
78.173
78.069
78.088
77.767
78.719
99.413
99.743
99.662
103.281
100.392
77.637
78.118
100.948
101.019
98.431
98.754
101.006
99.921
78.811
76.177
57.165
57.35
57.388
56.887
58.206
57.742
57.392
101.42
101.475
103.263
57.001
101.131
101.999
102.704
100.958
101.947
102.894
101.866
57.056
102.474
101.908
101.964
103.328
101.227
102.497
101.707
100.926
94.591
93.684
77.666
57.22
99.099
94.141
57.27
102.148
79.273
79.47
78.782
78.379
78.259
86.543
76.702
79.396
79.422
81.886
81.97
82.167
82.014
87.356
78.49
79.417
78.994
82.058
83.641
82.755
80.665
81.987
79.865
79.849
82.325
81.853
79.43
78.149
81.568
81.496
81.696
82.654
83.155
78.353
80.402
79.193
80.933
81.032
93.673
82.416
80.643
95.122
94.09
94.988
94.396
95.036
96.602
94.761
96.134
86.555
87.019
87.823
79.074
78.334
79.341
88.485
77.524
85.768
87.198
85.613
86.434
86.358
86.682
85.084
85.746
105.601
104.89
104.687
105.713
105.665
104.481
105.7
110.85
106.207
105.575
105.22
105.382
105.326
105.959
106.608
104.939
107.747
107.624
67.058
69.749
69.128
69.821
67.894
69.305
68.619
68.017
68.609
69.576
69.787
69.723
123.661
68.738
68.903
70.499
70.104
69.65
70.951
70.005
97.41
97.646
97.992
97.138
96.693
98.324
96.96
96.404
98.931
98.645
97.828
98.702
98.103
97.681
97.425
98.314
98.313
98.98
99.317
98.847
68.126
68.405
68.52
68.42
68.192
68.82
68.374
66.2
67.762
68.659
69.042
68.146
68.698
68.471
68.9
68.874
68.455
69.757
69.394
89.699
91.698
91.895
93.059
88.617
91.284
90.524
91.223
92.21
91.992
92.346
90.266
90.569
91.418
92.049
92.477
90.826
92.909
92.862
78.715
80.359
81.518
81.459
82.802
80.945
81.423
81.421
82.736
78.394
142.425
82.112
82.831
82.45
137.794
82.711
209.672
227.661
243.125
214.55
245.276
211.567
229.485
207.071
223.237
218.65
241.179
231.234
217.248
219.679
234.181
209.066
222.556
235.4
239.064
236.578
71.097
74.323
75.442
73.958
73.461
74.92
72.549
73.275
75.26
74.675
75.611
75.125
74.818
74.78
74.236
75.628
75.79
75.783
76.066
75.927
85.87
85.472
85.849
85.938
85.156
84.812
84.827
85.173
85.559
85.566
85.853
85.718
89.005
85.319
84.971
85.835
85.953
87.202
86.707
97.575
98.686
100.289
99.251
99.215
99.124
98.216
98.396
99.294
100.598
100.464
99.058
98.279
98.994
97.423
100.596
100.0
99.96
101.713
100.276
92.763
93.252
92.586
92.73
92.459
93.255
90.432
92.759
91.921
94.584
92.608
92.904
92.814
92.737
92.446
93.399
93.672
92.844
95.438
94.209
98.485
100.067
101.34
100.481
99.566
100.345
100.147
99.096
100.377
102.194
101.189
100.792
102.015
99.303
100.228
101.12
101.818
101.151
102.886
101.395
79.82
80.711
80.713
80.46
79.468
81.069
77.774
78.999
80.081
81.348
80.93
81.523
80.51
80.665
80.617
82.016
81.546
81.402
71.982
73.922
72.621
73.634
71.01
74.443
72.526
72.486
72.71
74.43
75.344
74.227
73.227
72.822
73.761
74.355
74.616
74.204
74.954
73.793
90.734
91.633
92.778
94.03
94.138
92.716
91.408
91.488
91.851
91.797
92.804
92.865
92.297
91.601
91.914
96.13
92.751
92.506
97.043
93.228
94.509
95.25
94.865
81.182
82.868
82.82
79.483
88.303
86.419
88.723
86.862
95.566
93.97
94.932
92.09
89.442
87.342
88.338
86.762
96.043
86.615
87.607
89.698
90.647
89.293
87.496
89.457
86.103
87.618
88.249
88.567
83.311
82.607
82.802
81.375
80.459
81.279
83.208
82.905
84.825
84.04
82.637
72.909
75.026
74.971
75.316
74.552
74.578
75.706
74.649
74.621
75.316
74.674
75.331
75.412
74.67
75.539
75.573
74.037
76.866
76.425
104.769
105.624
88.732
87.043
87.34
88.412
94.015
96.063
95.192
83.196
86.57
87.061
87.246
89.6
74.195
73.953
75.093
74.831
75.327
74.253
75.855
73.785
92.997
93.831
93.651
92.042
94.487
93.979
92.779
91.772
91.905
93.103
94.446
93.468
91.634
92.753
92.821
94.368
97.53
93.924
81.886
80.846
85.189
81.094
82.451
81.651
81.495
82.589
83.882
83.342
83.006
82.541
81.419
99.685
81.211
78.949
81.577
80.758
81.238
78.446
81.887
81.75
81.713
78.574
80.903
80.962
81.757
81.338
80.544
78.999
94.57
96.988
96.302
97.355
98.251
97.104
96.956
96.685
91.361
91.79
93.163
93.312
94.487
91.488
93.411
92.195
93.447
94.169
93.035
92.528
95.731
84.253
86.599
87.629
84.108
87.285
86.395
87.537
85.456
85.985
85.935
86.876
83.071
81.677
99.028
82.469
83.592
82.731
80.26
82.248
88.415
77.203
75.882
77.558
76.028
77.532
77.6
93.754
76.052
76.421
77.571
77.672
77.344
76.249
74.693
76.83
78.023
78.579
75.334
84.778
78.2
107.044
107.989
108.206
81.286
92.941
93.331
93.479
91.819
93.265
93.184
93.511
108.519
107.531
107.997
107.177
107.966
109.583
107.523
108.41
108.723
76.167
77.01
77.956
78.844
77.932
76.927
78.046
75.839
75.749
77.11
77.421
77.81
75.901
77.495
76.418
86.987
87.03
85.619
84.636
88.281
87.246
86.828
87.447
90.937
92.644
95.103
92.661
92.135
90.813
93.537
92.379
94.275
91.282
91.645
93.286
93.832
92.109
69.0
68.558
70.0
71.843
69.924
69.266
69.938
67.275
68.649
69.559
106.046
108.276
108.179
108.789
106.05
108.978
108.297
108.038
69.625
69.38
97.668
98.16
99.044
97.78
99.133
97.963
99.265
97.491
95.781
98.684
99.185
98.786
98.088
98.985
97.548
99.199
99.65
100.216
99.068
99.368
81.386
83.979
77.951
78.54
78.309
78.967
76.578
90.51
91.609
92.471
82.437
83.199
81.622
83.043
82.766
83.047
82.478
83.538
83.151
82.029
112.868
112.515
110.764
113.08
125.651
113.332
109.354
111.977
111.717
112.88
113.002
109.984
111.678
110.793
70.004
70.104
67.583
69.304
69.075
69.669
70.89
70.023
74.404
75.577
76.844
75.369
73.652
74.643
75.084
75.043
75.165
74.413
74.706
73.671
75.534
76.066
77.138
75.233
75.94
84.434
87.203
87.501
84.03
86.603
85.706
86.798
82.824
81.94
83.59
84.002
83.511
82.126
82.0
84.149
86.798
86.857
85.298
86.361
86.624
110.622
120.463
110.669
108.165
111.006
111.864
112.067
109.142
108.414
121.105
110.283
110.569
108.753
109.212
106.458
122.121
125.585
118.716
110.29
113.055
112.256
112.436
112.212
112.317
73.854
74.144
74.862
104.911
106.559
105.205
105.387
104.489
108.175
107.004
108.371
105.893
106.545
104.411
99.83
