raceId,current_lap,grid,position,total_laps,statusId,year,circuitRef,driverRef,constructorRef,lap_seconds,fastest_lap_time
968,53,13,12,55,1,2016,yas_marina,gutierrez,haas,106.42,105.928
968,54,13,12,55,1,2016,yas_marina,gutierrez,haas,106.357,105.928
968,55,13,12,55,1,2016,yas_marina,gutierrez,haas,107.746,105.928
968,1,20,13,54,11,2016,yas_marina,ocon,manor,120.008,106.189
968,2,20,13,54,11,2016,yas_marina,ocon,manor,110.824,106.189
968,3,20,13,54,11,2016,yas_marina,ocon,manor,109.859,106.189
968,4,20,13,54,11,2016,yas_marina,ocon,manor,109.244,106.189
968,5,20,13,54,11,2016,yas_marina,ocon,manor,109.377,106.189
968,6,20,13,54,11,2016,yas_marina,ocon,manor,110.228,106.189
968,7,20,13,54,11,2016,yas_marina,ocon,manor,111.204,106.189
968,8,20,13,54,11,2016,yas_marina,ocon,manor,108.896,106.189
968,9,20,13,54,11,2016,yas_marina,ocon,manor,108.961,106.189
968,10,20,13,54,11,2016,yas_marina,ocon,manor,109.273,106.189
968,11,20,13,54,11,2016,yas_marina,ocon,manor,109.163,106.189
968,12,20,13,54,11,2016,yas_marina,ocon,manor,110.322,106.189
968,13,20,13,54,11,2016,yas_marina,ocon,manor,110.591,106.189
968,14,20,13,54,11,2016,yas_marina,ocon,manor,109.419,106.189
968,15,20,13,54,11,2016,yas_marina,ocon,manor,109.32,106.189
968,16,20,13,54,11,2016,yas_marina,ocon,manor,109.932,106.189
968,17,20,13,54,11,2016,yas_marina,ocon,manor,109.571,106.189
968,18,20,13,54,11,2016,yas_marina,ocon,manor,109.958,106.189
968,19,20,13,54,11,2016,yas_marina,ocon,manor,109.94,106.189
968,20,20,13,54,11,2016,yas_marina,ocon,manor,109.787,106.189
968,21,20,13,54,11,2016,yas_marina,ocon,manor,110.153,106.189
968,22,20,13,54,11,2016,yas_marina,ocon,manor,111.703,106.189
968,23,20,13,54,11,2016,yas_marina,ocon,manor,130.429,106.189
968,24,20,13,54,11,2016,yas_marina,ocon,manor,108.048,106.189
968,25,20,13,54,11,2016,yas_marina,ocon,manor,107.726,106.189
968,26,20,13,54,11,2016,yas_marina,ocon,manor,107.698,106.189
968,27,20,13,54,11,2016,yas_marina,ocon,manor,107.713,106.189
968,28,20,13,54,11,2016,yas_marina,ocon,manor,107.604,106.189
968,29,20,13,54,11,2016,yas_marina,ocon,manor,109.13,106.189
968,30,20,13,54,11,2016,yas_marina,ocon,manor,108.318,106.189
968,31,20,13,54,11,2016,yas_marina,ocon,manor,107.401,106.189
968,32,20,13,54,11,2016,yas_marina,ocon,manor,107.665,106.189
968,33,20,13,54,11,2016,yas_marina,ocon,manor,108.536,106.189
968,34,20,13,54,11,2016,yas_marina,ocon,manor,109.228,106.189
968,35,20,13,54,11,2016,yas_marina,ocon,manor,108.79,106.189
968,36,20,13,54,11,2016,yas_marina,ocon,manor,110.445,106.189
968,37,20,13,54,11,2016,yas_marina,ocon,manor,127.591,106.189
968,38,20,13,54,11,2016,yas_marina,ocon,manor,106.229,106.189
968,39,20,13,54,11,2016,yas_marina,ocon,manor,111.199,106.189
968,40,20,13,54,11,2016,yas_marina,ocon,manor,107.486,106.189
968,41,20,13,54,11,2016,yas_marina,ocon,manor,107.41,106.189
968,42,20,13,54,11,2016,yas_marina,ocon,manor,106.405,106.189
968,43,20,13,54,11,2016,yas_marina,ocon,manor,107.136,106.189
968,44,20,13,54,11,2016,yas_marina,ocon,manor,106.458,106.189
968,45,20,13,54,11,2016,yas_marina,ocon,manor,106.501,106.189
968,46,20,13,54,11,2016,yas_marina,ocon,manor,106.189,106.189
968,47,20,13,54,11,2016,yas_marina,ocon,manor,106.591,106.189
968,48,20,13,54,11,2016,yas_marina,ocon,manor,107.636,106.189
968,49,20,13,54,11,2016,yas_marina,ocon,manor,106.972,106.189
968,50,20,13,54,11,2016,yas_marina,ocon,manor,107.216,106.189
968,51,20,13,54,11,2016,yas_marina,ocon,manor,106.821,106.189
968,52,20,13,54,11,2016,yas_marina,ocon,manor,106.947,106.189
968,53,20,13,54,11,2016,yas_marina,ocon,manor,106.735,106.189
968,54,20,13,54,11,2016,yas_marina,ocon,manor,106.488,106.189
968,1,22,15,54,11,2016,yas_marina,ericsson,sauber,120.515,106.216
968,2,22,15,54,11,2016,yas_marina,ericsson,sauber,113.559,106.216
968,3,22,15,54,11,2016,yas_marina,ericsson,sauber,109.446,106.216
968,4,22,15,54,11,2016,yas_marina,ericsson,sauber,109.398,106.216
968,5,22,15,54,11,2016,yas_marina,ericsson,sauber,109.631,106.216
968,6,22,15,54,11,2016,yas_marina,ericsson,sauber,109.55,106.216
968,7,22,15,54,11,2016,yas_marina,ericsson,sauber,109.546,106.216
968,8,22,15,54,11,2016,yas_marina,ericsson,sauber,109.026,106.216
968,9,22,15,54,11,2016,yas_marina,ericsson,sauber,109.114,106.216
968,10,22,15,54,11,2016,yas_marina,ericsson,sauber,109.272,106.216
968,11,22,15,54,11,2016,yas_marina,ericsson,sauber,109.772,106.216
968,12,22,15,54,11,2016,yas_marina,ericsson,sauber,110.223,106.216
968,13,22,15,54,11,2016,yas_marina,ericsson,sauber,109.95,106.216
968,14,22,15,54,11,2016,yas_marina,ericsson,sauber,109.815,106.216
968,15,22,15,54,11,2016,yas_marina,ericsson,sauber,109.52,106.216
968,16,22,15,54,11,2016,yas_marina,ericsson,sauber,109.341,106.216
968,17,22,15,54,11,2016,yas_marina,ericsson,sauber,110.166,106.216
968,18,22,15,54,11,2016,yas_marina,ericsson,sauber,109.632,106.216
968,19,22,15,54,11,2016,yas_marina,ericsson,sauber,109.966,106.216
968,20,22,15,54,11,2016,yas_marina,ericsson,sauber,109.595,106.216
968,21,22,15,54,11,2016,yas_marina,ericsson,sauber,109.75,106.216
968,22,22,15,54,11,2016,yas_marina,ericsson,sauber,109.878,106.216
968,23,22,15,54,11,2016,yas_marina,ericsson,sauber,110.489,106.216
968,24,22,15,54,11,2016,yas_marina,ericsson,sauber,109.689,106.216
968,25,22,15,54,11,2016,yas_marina,ericsson,sauber,109.437,106.216
968,26,22,15,54,11,2016,yas_marina,ericsson,sauber,109.788,106.216
968,27,22,15,54,11,2016,yas_marina,ericsson,sauber,109.313,106.216
968,28,22,15,54,11,2016,yas_marina,ericsson,sauber,109.244,106.216
968,29,22,15,54,11,2016,yas_marina,ericsson,sauber,109.423,106.216
968,30,22,15,54,11,2016,yas_marina,ericsson,sauber,109.538,106.216
968,31,22,15,54,11,2016,yas_marina,ericsson,sauber,109.352,106.216
968,32,22,15,54,11,2016,yas_marina,ericsson,sauber,109.78,106.216
968,33,22,15,54,11,2016,yas_marina,ericsson,sauber,110.008,106.216
968,34,22,15,54,11,2016,yas_marina,ericsson,sauber,110.574,106.216
968,35,22,15,54,11,2016,yas_marina,ericsson,sauber,110.04,106.216
968,36,22,15,54,11,2016,yas_marina,ericsson,sauber,110.273,106.216
968,37,22,15,54,11,2016,yas_marina,ericsson,sauber,110.26,106.216
968,38,22,15,54,11,2016,yas_marina,ericsson,sauber,115.014,106.216
968,39,22,15,54,11,2016,yas_marina,ericsson,sauber,128.377,106.216
968,40,22,15,54,11,2016,yas_marina,ericsson,sauber,106.216,106.216
968,41,22,15,54,11,2016,yas_marina,ericsson,sauber,106.673,106.216
968,42,22,15,54,11,2016,yas_marina,ericsson,sauber,107.004,106.216
968,43,22,15,54,11,2016,yas_marina,ericsson,sauber,106.992,106.216
968,44,22,15,54,11,2016,yas_marina,ericsson,sauber,106.307,106.216
968,45,22,15,54,11,2016,yas_marina,ericsson,sauber,106.628,106.216
968,46,22,15,54,11,2016,yas_marina,ericsson,sauber,106.814,106.216
968,47,22,15,54,11,2016,yas_marina,ericsson,sauber,107.023,106.216
968,48,22,15,54,11,2016,yas_marina,ericsson,sauber,106.687,106.216
968,49,22,15,54,11,2016,yas_marina,ericsson,sauber,107.092,106.216
968,50,22,15,54,11,2016,yas_marina,ericsson,sauber,106.681,106.216
968,51,22,15,54,11,2016,yas_marina,ericsson,sauber,107.04,106.216
968,52,22,15,54,11,2016,yas_marina,ericsson,sauber,107.608,106.216
968,53,22,15,54,11,2016,yas_marina,ericsson,sauber,107.688,106.216
968,54,22,15,54,11,2016,yas_marina,ericsson,sauber,107.955,106.216
968,1,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,120.841,105.187
968,2,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,108.365,105.187
968,3,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,108.596,105.187
968,4,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,108.129,105.187
968,5,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,107.898,105.187
968,6,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,109.258,105.187
968,7,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,107.176,105.187
968,8,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.966,105.187
968,9,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.624,105.187
968,10,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.877,105.187
968,11,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.416,105.187
968,12,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.504,105.187
968,13,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.509,105.187
968,14,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.722,105.187
968,15,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.868,105.187
968,16,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.831,105.187
968,17,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,107.068,105.187
968,18,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.862,105.187
968,19,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,107.057,105.187
968,20,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,109.519,105.187
968,21,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,109.576,105.187
968,22,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,125.213,105.187
968,23,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.423,105.187
968,24,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.492,105.187
968,25,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,107.008,105.187
968,26,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.291,105.187
968,27,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.361,105.187
968,28,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.372,105.187
968,29,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.53,105.187
968,30,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.669,105.187
968,31,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.327,105.187
968,32,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.271,105.187
968,33,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.329,105.187
968,34,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.337,105.187
968,35,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.228,105.187
968,36,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.187,105.187
968,37,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.31,105.187
968,38,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.559,105.187
968,39,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.494,105.187
968,40,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.96,105.187
968,41,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.023,105.187
968,42,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.215,105.187
968,43,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.63,105.187
968,44,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.769,105.187
968,45,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.408,105.187
968,46,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.385,105.187
968,47,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.416,105.187
968,48,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.401,105.187
968,49,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.447,105.187
968,50,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.374,105.187
968,51,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,107.097,105.187
968,52,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.868,105.187
968,53,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,105.966,105.187
968,54,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.088,105.187
968,55,6,4,55,1,2016,yas_marina,max_verstappen,red_bull,106.588,105.187
968,1,21,,41,130,2016,yas_marina,sainz,toro_rosso,121.674,106.591
968,2,21,,41,130,2016,yas_marina,sainz,toro_rosso,110.753,106.591
968,3,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.957,106.591
968,4,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.187,106.591
968,5,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.345,106.591
968,6,21,,41,130,2016,yas_marina,sainz,toro_rosso,111.451,106.591
968,7,21,,41,130,2016,yas_marina,sainz,toro_rosso,127.458,106.591
968,8,21,,41,130,2016,yas_marina,sainz,toro_rosso,110.33,106.591
968,9,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.501,106.591
968,10,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.171,106.591
968,11,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.188,106.591
968,12,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.27,106.591
968,13,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.15,106.591
968,14,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.052,106.591
968,15,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.101,106.591
968,16,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.63,106.591
968,17,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.533,106.591
968,18,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.33,106.591
968,19,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.417,106.591
968,20,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.112,106.591
968,21,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.535,106.591
968,22,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.484,106.591
968,23,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.727,106.591
968,24,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.891,106.591
968,25,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.396,106.591
968,26,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.325,106.591
968,27,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.099,106.591
968,28,21,,41,130,2016,yas_marina,sainz,toro_rosso,110.734,106.591
968,29,21,,41,130,2016,yas_marina,sainz,toro_rosso,126.937,106.591
968,30,21,,41,130,2016,yas_marina,sainz,toro_rosso,106.591,106.591
968,31,21,,41,130,2016,yas_marina,sainz,toro_rosso,107.151,106.591
968,32,21,,41,130,2016,yas_marina,sainz,toro_rosso,106.911,106.591
968,33,21,,41,130,2016,yas_marina,sainz,toro_rosso,107.025,106.591
968,34,21,,41,130,2016,yas_marina,sainz,toro_rosso,107.114,106.591
968,35,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.22,106.591
968,36,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.826,106.591
968,37,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.508,106.591
968,38,21,,41,130,2016,yas_marina,sainz,toro_rosso,109.311,106.591
968,39,21,,41,130,2016,yas_marina,sainz,toro_rosso,108.119,106.591
968,40,21,,41,130,2016,yas_marina,sainz,toro_rosso,110.705,106.591
968,41,21,,41,130,2016,yas_marina,sainz,toro_rosso,118.91,106.591
968,1,16,14,54,11,2016,yas_marina,wehrlein,manor,122.104,106.145
968,2,16,14,54,11,2016,yas_marina,wehrlein,manor,111.213,106.145
968,3,16,14,54,11,2016,yas_marina,wehrlein,manor,108.816,106.145
968,4,16,14,54,11,2016,yas_marina,wehrlein,manor,109.17,106.145
968,5,16,14,54,11,2016,yas_marina,wehrlein,manor,109.271,106.145
968,6,16,14,54,11,2016,yas_marina,wehrlein,manor,111.789,106.145
968,7,16,14,54,11,2016,yas_marina,wehrlein,manor,140.654,106.145
968,8,16,14,54,11,2016,yas_marina,wehrlein,manor,107.61,106.145
968,9,16,14,54,11,2016,yas_marina,wehrlein,manor,107.262,106.145
968,10,16,14,54,11,2016,yas_marina,wehrlein,manor,107.527,106.145
968,11,16,14,54,11,2016,yas_marina,wehrlein,manor,107.54,106.145
968,12,16,14,54,11,2016,yas_marina,wehrlein,manor,108.045,106.145
968,13,16,14,54,11,2016,yas_marina,wehrlein,manor,108.25,106.145
968,14,16,14,54,11,2016,yas_marina,wehrlein,manor,108.508,106.145
968,15,16,14,54,11,2016,yas_marina,wehrlein,manor,108.655,106.145
968,16,16,14,54,11,2016,yas_marina,wehrlein,manor,109.253,106.145
968,17,16,14,54,11,2016,yas_marina,wehrlein,manor,108.433,106.145
968,18,16,14,54,11,2016,yas_marina,wehrlein,manor,108.643,106.145
968,19,16,14,54,11,2016,yas_marina,wehrlein,manor,108.942,106.145
968,20,16,14,54,11,2016,yas_marina,wehrlein,manor,109.202,106.145
968,21,16,14,54,11,2016,yas_marina,wehrlein,manor,108.875,106.145
968,22,16,14,54,11,2016,yas_marina,wehrlein,manor,110.504,106.145
968,23,16,14,54,11,2016,yas_marina,wehrlein,manor,109.117,106.145
968,24,16,14,54,11,2016,yas_marina,wehrlein,manor,111.044,106.145
968,25,16,14,54,11,2016,yas_marina,wehrlein,manor,129.073,106.145
968,26,16,14,54,11,2016,yas_marina,wehrlein,manor,106.145,106.145
968,27,16,14,54,11,2016,yas_marina,wehrlein,manor,106.758,106.145
968,28,16,14,54,11,2016,yas_marina,wehrlein,manor,106.675,106.145
968,29,16,14,54,11,2016,yas_marina,wehrlein,manor,107.554,106.145
968,30,16,14,54,11,2016,yas_marina,wehrlein,manor,107.23,106.145
968,31,16,14,54,11,2016,yas_marina,wehrlein,manor,107.188,106.145
968,32,16,14,54,11,2016,yas_marina,wehrlein,manor,107.348,106.145
968,33,16,14,54,11,2016,yas_marina,wehrlein,manor,107.341,106.145
968,34,16,14,54,11,2016,yas_marina,wehrlein,manor,107.579,106.145
968,35,16,14,54,11,2016,yas_marina,wehrlein,manor,107.717,106.145
968,36,16,14,54,11,2016,yas_marina,wehrlein,manor,108.023,106.145
968,37,16,14,54,11,2016,yas_marina,wehrlein,manor,107.923,106.145
968,38,16,14,54,11,2016,yas_marina,wehrlein,manor,110.185,106.145
968,39,16,14,54,11,2016,yas_marina,wehrlein,manor,112.064,106.145
968,40,16,14,54,11,2016,yas_marina,wehrlein,manor,108.879,106.145
968,41,16,14,54,11,2016,yas_marina,wehrlein,manor,108.903,106.145
968,42,16,14,54,11,2016,yas_marina,wehrlein,manor,109.04,106.145
968,43,16,14,54,11,2016,yas_marina,wehrlein,manor,109.159,106.145
968,44,16,14,54,11,2016,yas_marina,wehrlein,manor,107.566,106.145
968,45,16,14,54,11,2016,yas_marina,wehrlein,manor,107.434,106.145
968,46,16,14,54,11,2016,yas_marina,wehrlein,manor,107.039,106.145
968,47,16,14,54,11,2016,yas_marina,wehrlein,manor,107.455,106.145
968,48,16,14,54,11,2016,yas_marina,wehrlein,manor,107.845,106.145
968,49,16,14,54,11,2016,yas_marina,wehrlein,manor,108.686,106.145
968,50,16,14,54,11,2016,yas_marina,wehrlein,manor,108.101,106.145
968,51,16,14,54,11,2016,yas_marina,wehrlein,manor,107.861,106.145
968,52,16,14,54,11,2016,yas_marina,wehrlein,manor,108.067,106.145
968,53,16,14,54,11,2016,yas_marina,wehrlein,manor,107.631,106.145
968,54,16,14,54,11,2016,yas_marina,wehrlein,manor,107.883,106.145
968,1,18,,5,22,2016,yas_marina,kevin_magnussen,renault,125.231,108.601
968,2,18,,5,22,2016,yas_marina,kevin_magnussen,renault,133.467,108.601
968,3,18,,5,22,2016,yas_marina,kevin_magnussen,renault,108.744,108.601
968,4,18,,5,22,2016,yas_marina,kevin_magnussen,renault,108.601,108.601
968,5,18,,5,22,2016,yas_marina,kevin_magnussen,renault,111.265,108.601
969,1,1,2,57,1,2017,albert_park,hamilton,mercedes,94.404,87.033
969,2,1,2,57,1,2017,albert_park,hamilton,mercedes,89.638,87.033
969,3,1,2,57,1,2017,albert_park,hamilton,mercedes,89.119,87.033
969,4,1,2,57,1,2017,albert_park,hamilton,mercedes,89.044,87.033
969,5,1,2,57,1,2017,albert_park,hamilton,mercedes,88.786,87.033
969,6,1,2,57,1,2017,albert_park,hamilton,mercedes,88.919,87.033
969,7,1,2,57,1,2017,albert_park,hamilton,mercedes,88.797,87.033
969,8,1,2,57,1,2017,albert_park,hamilton,mercedes,88.379,87.033
969,9,1,2,57,1,2017,albert_park,hamilton,mercedes,88.391,87.033
969,10,1,2,57,1,2017,albert_park,hamilton,mercedes,88.326,87.033
969,11,1,2,57,1,2017,albert_park,hamilton,mercedes,88.464,87.033
969,12,1,2,57,1,2017,albert_park,hamilton,mercedes,88.424,87.033
969,13,1,2,57,1,2017,albert_park,hamilton,mercedes,88.117,87.033
969,14,1,2,57,1,2017,albert_park,hamilton,mercedes,89.037,87.033
969,15,1,2,57,1,2017,albert_park,hamilton,mercedes,88.494,87.033
969,16,1,2,57,1,2017,albert_park,hamilton,mercedes,88.438,87.033
969,17,1,2,57,1,2017,albert_park,hamilton,mercedes,106.345,87.033
969,18,1,2,57,1,2017,albert_park,hamilton,mercedes,93.568,87.033
969,19,1,2,57,1,2017,albert_park,hamilton,mercedes,87.551,87.033
969,20,1,2,57,1,2017,albert_park,hamilton,mercedes,88.473,87.033
969,21,1,2,57,1,2017,albert_park,hamilton,mercedes,88.981,87.033
969,22,1,2,57,1,2017,albert_park,hamilton,mercedes,89.879,87.033
969,23,1,2,57,1,2017,albert_park,hamilton,mercedes,89.457,87.033
969,24,1,2,57,1,2017,albert_park,hamilton,mercedes,91.474,87.033
969,25,1,2,57,1,2017,albert_park,hamilton,mercedes,90.306,87.033
969,26,1,2,57,1,2017,albert_park,hamilton,mercedes,87.952,87.033
969,27,1,2,57,1,2017,albert_park,hamilton,mercedes,87.834,87.033
969,28,1,2,57,1,2017,albert_park,hamilton,mercedes,87.846,87.033
969,29,1,2,57,1,2017,albert_park,hamilton,mercedes,87.813,87.033
969,30,1,2,57,1,2017,albert_park,hamilton,mercedes,88.532,87.033
969,31,1,2,57,1,2017,albert_park,hamilton,mercedes,88.267,87.033
969,32,1,2,57,1,2017,albert_park,hamilton,mercedes,87.711,87.033
969,33,1,2,57,1,2017,albert_park,hamilton,mercedes,87.548,87.033
969,34,1,2,57,1,2017,albert_park,hamilton,mercedes,88.974,87.033
969,35,1,2,57,1,2017,albert_park,hamilton,mercedes,87.435,87.033
969,36,1,2,57,1,2017,albert_park,hamilton,mercedes,88.354,87.033
969,37,1,2,57,1,2017,albert_park,hamilton,mercedes,87.712,87.033
969,38,1,2,57,1,2017,albert_park,hamilton,mercedes,87.558,87.033
969,39,1,2,57,1,2017,albert_park,hamilton,mercedes,87.618,87.033
969,40,1,2,57,1,2017,albert_park,hamilton,mercedes,87.525,87.033
969,41,1,2,57,1,2017,albert_park,hamilton,mercedes,88.72,87.033
969,42,1,2,57,1,2017,albert_park,hamilton,mercedes,87.473,87.033
969,43,1,2,57,1,2017,albert_park,hamilton,mercedes,88.842,87.033
969,44,1,2,57,1,2017,albert_park,hamilton,mercedes,87.033,87.033
969,45,1,2,57,1,2017,albert_park,hamilton,mercedes,87.151,87.033
969,46,1,2,57,1,2017,albert_park,hamilton,mercedes,87.347,87.033
969,47,1,2,57,1,2017,albert_park,hamilton,mercedes,87.285,87.033
969,48,1,2,57,1,2017,albert_park,hamilton,mercedes,87.328,87.033
969,49,1,2,57,1,2017,albert_park,hamilton,mercedes,88.063,87.033
969,50,1,2,57,1,2017,albert_park,hamilton,mercedes,88.989,87.033
969,51,1,2,57,1,2017,albert_park,hamilton,mercedes,87.768,87.033
969,52,1,2,57,1,2017,albert_park,hamilton,mercedes,87.607,87.033
969,53,1,2,57,1,2017,albert_park,hamilton,mercedes,87.087,87.033
969,54,1,2,57,1,2017,albert_park,hamilton,mercedes,88.299,87.033
969,55,1,2,57,1,2017,albert_park,hamilton,mercedes,87.496,87.033
969,56,1,2,57,1,2017,albert_park,hamilton,mercedes,87.527,87.033
969,57,1,2,57,1,2017,albert_park,hamilton,mercedes,88.142,87.033
969,1,2,1,57,1,2017,albert_park,vettel,ferrari,95.078,86.638
969,2,2,1,57,1,2017,albert_park,vettel,ferrari,89.727,86.638
969,3,2,1,57,1,2017,albert_park,vettel,ferrari,89.043,86.638
969,4,2,1,57,1,2017,albert_park,vettel,ferrari,89.128,86.638
969,5,2,1,57,1,2017,albert_park,vettel,ferrari,89.127,86.638
969,6,2,1,57,1,2017,albert_park,vettel,ferrari,89.083,86.638
969,7,2,1,57,1,2017,albert_park,vettel,ferrari,88.865,86.638
969,8,2,1,57,1,2017,albert_park,vettel,ferrari,88.753,86.638
969,9,2,1,57,1,2017,albert_park,vettel,ferrari,88.234,86.638
969,10,2,1,57,1,2017,albert_park,vettel,ferrari,88.657,86.638
969,11,2,1,57,1,2017,albert_park,vettel,ferrari,88.393,86.638
969,12,2,1,57,1,2017,albert_park,vettel,ferrari,88.221,86.638
969,13,2,1,57,1,2017,albert_park,vettel,ferrari,88.372,86.638
969,14,2,1,57,1,2017,albert_park,vettel,ferrari,88.69,86.638
969,15,2,1,57,1,2017,albert_park,vettel,ferrari,88.507,86.638
969,16,2,1,57,1,2017,albert_park,vettel,ferrari,88.221,86.638
969,17,2,1,57,1,2017,albert_park,vettel,ferrari,88.364,86.638
969,18,2,1,57,1,2017,albert_park,vettel,ferrari,88.478,86.638
969,19,2,1,57,1,2017,albert_park,vettel,ferrari,88.118,86.638
969,20,2,1,57,1,2017,albert_park,vettel,ferrari,88.224,86.638
969,21,2,1,57,1,2017,albert_park,vettel,ferrari,88.578,86.638
969,22,2,1,57,1,2017,albert_park,vettel,ferrari,88.501,86.638
969,23,2,1,57,1,2017,albert_park,vettel,ferrari,106.995,86.638
969,24,2,1,57,1,2017,albert_park,vettel,ferrari,93.83,86.638
969,25,2,1,57,1,2017,albert_park,vettel,ferrari,87.726,86.638
969,26,2,1,57,1,2017,albert_park,vettel,ferrari,87.598,86.638
969,27,2,1,57,1,2017,albert_park,vettel,ferrari,88.046,86.638
969,28,2,1,57,1,2017,albert_park,vettel,ferrari,87.726,86.638
969,29,2,1,57,1,2017,albert_park,vettel,ferrari,88.009,86.638
969,30,2,1,57,1,2017,albert_park,vettel,ferrari,88.388,86.638
969,31,2,1,57,1,2017,albert_park,vettel,ferrari,88.119,86.638
969,32,2,1,57,1,2017,albert_park,vettel,ferrari,88.226,86.638
969,33,2,1,57,1,2017,albert_park,vettel,ferrari,87.701,86.638
969,34,2,1,57,1,2017,albert_park,vettel,ferrari,87.628,86.638
969,35,2,1,57,1,2017,albert_park,vettel,ferrari,87.483,86.638
969,36,2,1,57,1,2017,albert_park,vettel,ferrari,87.347,86.638
969,37,2,1,57,1,2017,albert_park,vettel,ferrari,87.62,86.638
969,38,2,1,57,1,2017,albert_park,vettel,ferrari,87.49,86.638
969,39,2,1,57,1,2017,albert_park,vettel,ferrari,87.586,86.638
969,40,2,1,57,1,2017,albert_park,vettel,ferrari,87.718,86.638
969,41,2,1,57,1,2017,albert_park,vettel,ferrari,87.386,86.638
969,42,2,1,57,1,2017,albert_park,vettel,ferrari,87.448,86.638
